id	url	title	author	description	level	totalTime	prepTime	inactiveTime	cookTime	yield	ingredients	directions
31256fe4b080586bc1be94c83cc32d06	https://www.foodnetwork.com/recipes/food-network-kitchen/30-minute-roasted-pork-with-grapes-and-couscous-3362775	30Minute Roasted Pork with Grapes and Couscous	Food Network Kitchen	This simple weeknight dinner is a wonderful way to enjoy grapes in a different way. We love how juicy, sweet and tart they are when roasted.	Easy	30	5	5	20	4 servings	3 cups mixed black and green seedless grapes__10 to 12 fresh sage leaves__3 tablespoons extra-virgin olive oil__Kosher salt and freshly ground black pepper__1 pork tenderloin, trimmed and patted dry (about 1 1/4 pounds)__1/2 cup couscous__2 tablespoons walnuts, chopped	Position 2 oven racks in the top and middle position, and preheat to 450 degrees F. Toss the grapes and sage leaves with 2 tablespoons of the oil, 1 teaspoon salt and a few grinds of pepper on a rimmed baking sheet. Bake on the top rack until the grapes have shriveled and softened and the skins have browned, 15 to 20 minutes. Pull out some of the sage leaves to use as garnish.__Meanwhile, season the pork all over with 1/2 teaspoon salt and a few grinds of pepper. Heat the remaining tablespoon of oil in a large ovenproof skillet over high heat. Add the pork and cook, turning as needed, until well-browned on all sides, about 5 minutes. Transfer the skillet to the middle rack of the oven, and roast the pork until an instant-read thermometer inserted in the center registers 145 degrees F, 11 to 12 minutes. Set aside to rest.__While the grapes and pork roast, put the couscous in a medium bowl. Add just enough hot water to cover the couscous, cover with plastic wrap and let sit until all the liquid is absorbed and the couscous is tender, about 5 minutes. Fluff with a fork.__Slice the pork. Put the couscous on a serving platter, and top with the pork and grapes. Sprinkle with the walnuts and reserved sage leaves.
882bb812a806d91bd2d8e04d285cea99	https://www.foodnetwork.com/recipes/rachael-ray/4-minute-spicy-garlic-shrimp-recipe-1915190	4 Minute Spicy Garlic Shrimp	Rachael Ray		Easy	17	10	-1	7	8 servings	2 tablespoons extra virgin olive oil, 2 turns of the pan__4 cloves garlic, crushed away from skin__1/2 teaspoon crushed red pepper flakes__24 jumbo shrimp, peeled and deveined, tails in tact, ask for easy peels at your fish counter__2 teaspoons grill or steak seasoning blend (recommended: Montreal Seasoning by McCormick) or coarse salt and pepper__1 lemon, zested and juiced__2 tablespoons chopped parsley leaves, a handful	Heat a large skillet over medium high heat. Add extra-virgin olive oil, 2 turns of the pan, garlic, red pepper flakes and shrimp. Season with grill seasoning or salt and pepper and cook shrimp 3 minutes or until just pink. Toss with lemon zest, juice and chopped parsley. Remove shrimp to a serving platter leaving the garlic cloves in the pan.
10ebe6cc872d02581972872167ddee5e	https://www.foodnetwork.com/recipes/rachael-ray/30-minute-shepherds-pie-recipe-1913518	30 Minute Shepherds Pie	Rachael Ray		Easy	40	15	-1	25	4 servings	2 pounds potatoes, such as russet, peeled and cubed__2 tablespoons sour cream or softened cream cheese__1 large egg yolk__1/2 cup cream, for a lighter version substitute vegetable or chicken broth__Salt and freshly ground black pepper__1 tablespoon extra-virgin olive oil, 1 turn of the pan__1 3/4 pounds ground beef or ground lamb__1 carrot, peeled and chopped__1 onion, chopped__2 tablespoons butter__2 tablespoons all-purpose flour__1 cup beef stock or broth__2 teaspoons Worcestershire, eyeball it__1/2 cup frozen peas, a couple of handfuls__1 teaspoon sweet paprika__2 tablespoons chopped fresh parsley leaves	Boil potatoes in salted water until tender, about 12 minutes. Drain potatoes and pour them into a bowl. Combine sour cream, egg yolk and cream. Add the cream mixture into potatoes and mash until potatoes are almost smooth.__While potatoes boil, preheat a large skillet over medium high heat. Add oil to hot pan with beef or lamb. Season meat with salt and pepper. Brown and crumble meat for 3 or 4 minutes. If you are using lamb and the pan is fatty, spoon away some of the drippings. Add chopped carrot and onion to the meat. Cook veggies with meat 5 minutes, stirring frequently. In a second small skillet over medium heat cook butter and flour together 2 minutes. Whisk in broth and Worcestershire sauce. Thicken gravy 1 minute. Add gravy to meat and vegetables. Stir in peas.__Preheat broiler to high. Fill a small flameproof rectangular casserole with meat and vegetable mixture. Spoon potatoes over meat evenly. Top potatoes with paprika and broil 6 to 8 inches from the heat until potatoes are evenly browned. Top casserole dish with chopped parsley and serve.
4030f76059ff1d520129c52a986427ad	https://www.foodnetwork.com/recipes/guy-fieri/4-bean-relish-recipe-1952603	4Bean Relish	Guy Fieri		Easy	65	5	60	-1	6 to 8 servings	1/3 cup red wine vinegar__4 tablespoons balsamic vinegar__1/4 cup extra-virgin olive oil__Salt and freshly cracked black pepper__1/4 cup scallions, sliced__3/4 cup red onions, finely diced__1/4 cup peppadew peppers (sweet red peppers) or roasted red bell peppers, finely diced__1/2 teaspoon sea salt__3 tablespoons honey__1 (12-ounce) can white beans, drained__1 (12-ounce) can chick peas, garbanzo beans, drained__1 (12-ounce) can pinto beans, drained__1 (12-ounce) can black beans, drained	Mix all ingredients together and let sit in the refrigerator for at least 1 hour for the flavors to blend. Mix thoroughly before service.
a77cb6f81979cd84efb1c48ffeed4037	https://www.foodnetwork.com/recipes/food-network-kitchen/4-ingredient-cookies-and-cream-pie-3364950	4Ingredient Cookies and Cream Pie	Food Network Kitchen	This simple, quick recipe is perfect for a first-time pie maker. And the nostalgic flavors are bound to be the hit of the party - try different flavors of sandwich cookies to change it up.	Easy	-1	-1	-1	-1	6 to 8 servings	One 9-inch prepared chocolate cookie crust__1 1/2 cups heavy cream__1/2 cup confectioners' sugar__15 chocolate-and-cream sandwich cookies	Cut 10 of the cookie sandwiches in half and arrange in the bottom of the pie crust.__Whip the cream and sugar together in a medium bowl with an electric mixer on medium-high speed until it holds stiff peaks. Pour the cream into the pie crust and smooth out into an even layer with decorate swirls on top (the back of a spoon works nicely). Crumble the remaining 5 cookies and sprinkle over the top. Cover loosely with plastic wrap and refrigerate overnight, to soften the cookies.
a8839fe187af225518d6a5774569bdb3	https://www.foodnetwork.com/recipes/food-network-kitchen/4-ingredient-frozen-lemonade-pie-3365016	4Ingredient Frozen Lemonade Pie	Food Network Kitchen	This easy-to-make pie is sweet and tart - just like the drink. Don't stop at lemon, though; try any other fruit sorbet for a variation.	Easy	-1	-1	-1	-1	6 to 8 servings	1 cup lemon sorbet__3/4 cup sweetened condensed milk__2/3 cup heavy cream__One 9-inch graham cracker pie crust	Put the sorbet in a medium microwave-safe bowl and heat until melted. Stir in the condensed milk and let cool.__Put the cream in another medium bowl and beat with an electric mixer until it is thick and holds a ribbony shape when you run the beaters through it (do not let it form soft peaks), 2 to 3 minutes. Gently stir the thickened cream into the lemon sorbet mixture and pour into the pie crust. Smooth out into an even layer. Cover loosely with plastic wrap and freeze until set, about 2 hours or up to overnight.
20bd36b2376f8dbc8a543c4d2941e955	https://www.foodnetwork.com/recipes/food-network-kitchen/4-flavor-ice-cube-tray-appetizers-5238243	4Flavor Ice Cube Tray Appetizers	Food Network Kitchen	These easy baked appetizers come together quickly and the result is not one, but four very different hand-held bites. The ice cube trays make stuffing and shaping the puff pastry super simple and once you learn the method, you can get creative with your own fillings.	Easy	-1	-1	-1	-1	24 pieces	All-purpose flour, for dusting__2 frozen puff pastry sheets (from a 17.3-ounce box), thawed__Three 1-inch long cornichons, halved length-wise__Six 1-inch square pieces ham steak (about 1 1/2 ounces)__1 1/2 ounces shredded gruyere cheese (about 1/2 cup)__18 mozzarella pearls__3 teaspoons prepared pesto__18 slices sun-dried tomatoes, from 3 to 4 tomatoes__6 whole candied pecans__6 small red grapes, halved__Six 1-inch square pieces brie cheese, about 1/2-inch-thick (about 1 ounce)__Kosher salt and freshly ground black pepper__1/4 cup cream cheese, at room temperature__1 scallion, thinly sliced__Zest of 1 medium lemon (about 1 teaspoon)__Six extra-small (91/110) cooked shrimp, tails removed__1 large egg, beaten	Lightly flour a work surface and roll out both puff pastry sheets into 12-inch squares. Lay half of 1 piece of pastry over a 12-compartment ice cube tray (the remaining half of the pastry will hang off the tray) then gently use the back of your fingers (or the handle of a wooden spoon) to press the dough down into each compartment of the tray. Repeat with the remaining pastry and tray.__Fill 6 of the ice cube compartments in the same row each with 1 piece of cornichon, 1 piece of ham and 1 tablespoon gruyere cheese. Fill the next 6 ice cube compartments in the same row each with 3 mozzarella pearls, 1/2 teaspoon pesto and 2 slices sun-dried tomatoes. Fill the next 6 ice cube compartments in the same row each with 1 candied pecan, 2 red grape halves, 1 piece of brie and a pinch of black pepper. Stir together the cream cheese, scallion, 1/2 teaspoon lemon zest and a pinch of salt and pepper in a small bowl and stir until completely combined. Fill the last 6 ice cube compartments in the same row each with 1 shrimp then a spoonful of the cream cheese mixture.__Brush the edges of the puff pastry with the beaten egg then fold the puff pastry over the ice cube tray so that it completely covers the filling. Cut the excess puff pastry from around the upper edges of the ice cube trays then use your fingers to press the dough together so that it is sealed. Put the ice cube trays in the freezer for 15 minutes.__Position a rack in the center and preheat the oven to 400 degrees F.__Use your fingers to gently loosen the puff pastry from the ice cube trays then flip out onto a cutting board. Use a knife to trim the edges of the dough to 1/4-inch-wide. Cut in between each ice cube compartment to free each filled compartment. Use a fork to crimp the edges of all the ice cube bites, making sure to keep the flavors separate.__Line a large baking sheet with parchment. Put the ice cube bites on the baking sheet, keeping the flavors separate). Brush the beaten egg on top of the puff pastry then sprinkle the ham bites with the remaining gruyere cheese, lay a slice of sun-dried tomato on top of the pesto bites, sprinkle black pepper on the brie bites.__Bake, rotating the baking sheet about halfway, until the bites are puffed and golden brown, about 25 minutes.__Cool for 5 minutes on the baking sheet then transfer to a serving platter. Top the shrimp bites with the remaining lemon zest.
d189cd9679965143d335770242c8fda7	https://www.foodnetwork.com/recipes/jeff-mauro/24-inches-of-eggplant-3230076	24 Inches of Eggplant	Jeff Mauro		Intermediate	-1	-1	-1	-1	6 to 8 servings	Kosher salt and freshly cracked black pepper__1 large eggplant, peeled and sliced into 1/2-inch rounds__All-purpose flour, for dredging__4 large eggs, beaten__3 cups Italian breadcrumbs__1 cup grated Parmesan__Canola oil, for frying__16 ounces burrata cheese__One 2-foot Italian bread loaf, sliced in half lengthwise__One 12-ounce jar roasted red peppers__Balsamic Vinaigrette, recipe follows__3/4 cup balsamic vinegar__2 cloves garlic, smashed and chopped__1/2 shallot, minced__1 tablespoon honey__1 teaspoon dried Italian seasoning__Kosher salt and freshly cracked black pepper__1/2 cup olive oil, plus more if needed	Sprinkle salt on both sides of the eggplant slices and arrange in a single layer on a triple layer of paper towels on a baking sheet. Place another triple layer of paper towels on top. If there are additional slices, arrange them on top of the paper towels in a single layer, then top them with another triple layer of towels. Let the salt do the work for 30 to 45 minutes.__Firmly press on the eggplant slices to remove as much liquid as possible, then wipe off any excess salt. Pepper both sides of the eggplant. Preheat the oven to 175 degrees F.__Set up a standard breading station with 3 pie plates or small baking dishes. Add some flour to one, the beaten eggs to another and the breadcrumbs stirred together with the Parmesan to the third. Season each station lightly with salt and pepper.__Dredge each eggplant slice first in the flour, then shake off the excess. Dip in the egg, letting any excess drip, and then coat in the breadcrumbs. Set aside on a wire rack and repeat with the remaining eggplant slices.__Heat 1/2 inch of canola oil in 2 large, straight-sided saute pans over medium heat until hot. Line a baking sheet with paper towels.__Working in small batches, fry a few eggplant slices in each pan, turning once, until golden brown, 4 to 5 minutes per side. Using tongs, transfer to the towel-lined baking sheet to drain. Fit another baking sheet with a wire rack to hold the eggplant warm in the oven while you finish frying the remaining slices.__To build the sandwich: slice the burrata into disks (try to keep its shape) and arrange in a single layer on the bottom portion of the loaf. Put a single layer of the warm, crispy eggplant on top, then top with the roasted red peppers and drizzle with the Balsamic Vinaigrette. Use toothpicks to secure the top, then slice and serve.__Put the vinegar in a small saucepan with the garlic and shallots and bring to a simmer over medium heat. Simmer, uncovered, until the vinegar reduces to about 1/2 cup. Let cool for about 5 minutes.__In a blender, pulse together the vinegar mixture, honey, Italian seasoning and some salt and pepper. While the machine is running, slowly drizzle in the olive oil until the dressing is combined and emulsified. Adjust the seasoning if necessary, or add more oil if you want it less acidic.
00cb043d2d7636fd3db8da307b1d9c2c	https://www.foodnetwork.com/recipes/4-apple-pie-recipe-2115535	4 Apple Pie			Intermediate	135	45	-1	90	1 (10-inch) pie	2 cups all-purpose flour__1 teaspoon salt__3/4 cup cold butter, cut in chucks__1/3 cup cold water__3 1/4 pounds apples, peeled and sliced__2 tablespoons lemon juice__1 1/2 cups Apple Pie Mix, recipe follows__4 1/2 cups sugar__4 1/2 cups brown sugar__2 cups all-purpose flour__3 tablespoons ground cinnamon__1 teaspoon ground nutmeg	Preheat oven to 400 degrees F.__To make the crust: Blend flour, salt, and butter in food processor until butter is pea sized, about 15 pulses. Add cold water and blend until dough forms a ball, about 20 seconds. Form into a ball and divide in half. Roll half of the dough out to make pie bottom. Place pie bottom in a 10-inch deep dish pie pan.__Fill bottom crust with the apples. Sprinkle lemon juice over the apples and top with apple pie mix in the center of the pie. Roll out the other piece of dough and place on top over the pie mix.__Move oven rack to the middle of the oven. Cover crust edges tightly with 3 strips of aluminum foil. Cover top of pie loosely with a 12 by 12-inch square piece of foil. Place pie on cookie sheet. Bake 1 hour and 15 minutes. Remove large piece of foil, leaving strips in place, and bake until well browned, about 10 to 15 minutes. Strips may be removed the last 5 minutes, if necessary, to brown crust.__Blend all ingredients together.
f4a4ef2f0c0efbcb9832e6c11b476f9d	https://www.foodnetwork.com/recipes/24-karrot-gold-cupcakes-recipe-1923043	24 Karrot Gold Cupcakes				-1	-1	-1	-1		2 cups flour__1 teaspoon baking soda__1 teaspoon ground cinnamon__1/2 teaspoon baking powder__1 teaspoon salt__1/2 teaspoon ground nutmeg__2 large eggs__1 cup sugar__1/2 cup packed brown sugar__1 cup canola oil__1 teaspoon vanilla extract__2 cups grated carrots (about 5)__1 cup chopped walnuts__1/2 stick unsalted butter__8 ounces cream cheese__3 1/2 cups powdered sugar__3/4 teaspoon vanilla extract__1/2 teaspoon cinnamon__Edible gold glitter stars, for serving, optional	Preheat the oven to 350 degrees F.__Whisk together the flour, baking soda, cinnamon, baking powder, salt, and nutmeg in a medium bowl. In another medium bowl, with an electric mixer on medium speed, beat the eggs, sugar, brown sugar, and canola oil until light and thick. Reduce speed to low and add the flour mixture, beating just until blended. Stir in the vanilla, carrots, and walnuts until well blended.__Line 12 cup cupcake or muffin pan 2/3-full with batter. Bake until the cupcakes are puffed and a toothpick inserted into the center comes out clean, about 20 minutes. Cool the cupcakes completely.__For the frosting: Beat butter and cream cheese at medium speed until creamy (2-3 minutes). Reduce speed to low and add powdered sugar in 2 parts incorporating vanilla extract 1/2 way through and mix until incorporated (scraping down walls with rubber spatula each time). Add cinnamon and fold by hand into frosting. Serve within 24 hours.__To assemble:__Generously frost each cupcake with pastry bag and cut 1/2-inch off the tip. Add edible gold glitter stars if desired.
62762c6e334f4b02c18e96dcd3aa7642	https://www.foodnetwork.com/recipes/food-network-kitchen/25-minute-cheesy-sausage-and-butternut-squash-casserole-3362813	25Minute Cheesy Sausage and Butternut Squash Casserole	Food Network Kitchen	This weeknight casserole is cheesy and satisfying like lasagna--your family will be so impressed!--but takes a quarter of the time. Frozen butternut squash and ready-made polenta are great time-savers.	Easy	25	5	-1	20	4 servings	3 tablespoons extra-virgin olive oil__1 medium red onion__1 pound spicy Italian sausage, casings removed__10 ounces frozen diced butternut squash (about 1 1/2 cups)__One 15-ounce can crushed tomatoes__Kosher salt and freshly ground black pepper__One 16-ounce tube ready-made polenta__1 tablespoon unsalted butter, cut into small pieces, plus more for greasing the dish__5 ounces fontina cheese, thinly sliced (1 1/4 cups)__1 ounce grated Parmesan (about 1/4 cup)__5 ounces baby spinach (about 6 cups)__2 teaspoons balsamic vinegar	Position an oven rack about 5 inches from the broiling element, and preheat the broiler.__Heat 2 tablespoons of the oil in a large high-sided skillet over medium-high heat. While the pan is heating, thinly slice the onion; set aside about 1/3 cup for the salad.__Add the sausage to the pan, and break it up into smaller chunks with a wooden spoon. Stir periodically until it is brown all over, about 5 minutes. Add the remaining onion and the squash. Stir for a minute, then add the tomatoes, 2 tablespoons water, 3/4 teaspoon salt and a few grinds of pepper. Cover partially, and let simmer vigorously, stirring occasionally, until reduced and thick, about 10 minutes.__Meanwhile, slice the polenta into 1/4-inch rounds. Butter the flameproof baking dish, and shingle the rounds in one layer. Dot the polenta with the pieces of butter. Place the dish under the broiler, and broil the polenta until it is hot and soft, about 4 minutes.__When the sauce is ready, spread it over the broiled polenta. Top with the fontina and grated Parmesan. Return the casserole to the broiler, and broil until the top is browned and bubbly, about 3 minutes.__Meanwhile, toss the spinach in a large bowl with the reserved onion, the remaining 1 tablespoon olive oil, the balsamic vinegar, and salt and pepper to taste. Serve the casserole with the spinach salad on the side.
63414185e8c860058e0ead37e55b137c	https://www.foodnetwork.com/recipes/food-network-kitchen/25-minute-cod-with-lentils-3363037	25Minute Cod with Lentils	Food Network Kitchen	Using canned lentils instead of raw saves you at least 30 minutes of cooking time. Here, we simmer them quickly with bacon and red wine to play up their earthy flavor; sliced celery stirred in at the end adds a fresh, crisp note. The lentils make a terrific bed for the mild, meaty cod fillets.	Easy	25	5	-1	20	4 servings	3 stalks celery, trimmed, peeled and thinly sliced on the bias, plus 1/2 cup loosely packed leaves__Kosher salt and freshly ground black pepper__Four 6-ounce skinless cod fillets__2 tablespoons olive oil__1 tablespoon unsalted butter__4 slices bacon, cut into matchsticks__1/2 medium red onion, thinly sliced__1 clove garlic, finely chopped__1/2 cup red wine__Two 15-ounce cans brown lentils, strained and rinsed__1/2 cup low-sodium chicken broth__1/4 teaspoon red pepper flakes	Cook the bacon in a medium saucepan over high heat, stirring frequently, until just brown, 2 to 3 minutes. Add the onion and garlic, and stir constantly until fragrant, about 1 minute. Add the wine, bring to a boil and cook, stirring, to scrape up any bacon and browned bits, for about 1 minute. Stir in the lentils, chicken broth and pepper flakes, and return to a boil. Cover and cook, stirring occasionally and reducing the heat if necessary to maintain a medium boil, until saucy but not watery, about 3 minutes. Remove from the heat, and stir in the celery, celery leaves, 1/2 teaspoon salt and a few grinds of pepper.__Season the fillets all over with 1/2 teaspoon each salt and pepper. Heat the oil in a large nonstick skillet over medium-high heat. Once the oil shimmers, add the fillets skinned-side down and cook, undisturbed, until crisped and browned, 3 to 4 minutes (the fish should be opaque between the large natural flakes). Flip the fillets, and cook until just beginning to flake, 1 to 2 minutes. Remove the fillets from the skillet, and turn off the heat. Add the butter to the skillet, and allow it to melt and brown.__Divide the lentils among 4 bowls or soup plates, top each with a fillet and drizzle with browned butter.
b0f4e0ea32f414814f7abbfd2329a942	https://www.foodnetwork.com/recipes/food-network-kitchen/25-minute-flank-steak-with-charred-vidalia-onion-salad-3363094	25Minute Flank Steak with Charred Vidalia Onion Salad	Food Network Kitchen	Steak may be the main ingredient in this easy weeknight dinner, but the onions are the stars. Their sweet-charred flavors work perfectly with the bite from the watercress and radishes and the rich earthiness of the sesame oil.	Easy	25	10	-1	15	4 servings	2 medium Vidalia onions or other sweet onions (about 1 pound)__2 tablespoons toasted sesame oil__Kosher salt and freshly ground black pepper__1 tablespoon fish sauce__4 medium radishes, very thinly sliced (use a mandoline if you have one)__1 large bunch watercress, rinsed and dried__1/2 cup fresh cilantro leaves__1 pound flank steak	Preheat a very large cast-iron skillet over medium-high heat until it just begins to smoke.__While the pan is heating, slice the onions into 1/4-inch-thick rings and toss with 1 tablespoon of the oil, 1/4 teaspoon salt and a few grinds of pepper in a medium bowl. Add the onions to the skillet and cook, undisturbed, until they char slightly, about 2 minutes. Stir occasionally with a wooden spoon until they are further charred and slightly softened but still crunchy, 3 to 4 minutes more. Transfer to a plate.__Stir together the remaining 1 tablespoon oil and the fish sauce in the medium bowl that the onions were in. Add the radishes, watercress, cilantro and cooked onions and toss until well coated. Allow the mixture to sit at least 5 minutes, so the juices from the onion combine with the dressing.__Wipe out the skillet the onions cooked in and return it to medium-high heat. Sprinkle the steak with 3/4 teaspoon salt and a few grinds of pepper and put it into the hot skillet. Cook until well browned on one the bottom, 4 to 5 minutes; flip and cook until medium rare, 4 to 5 minutes more. Transfer to a cutting board and allow the steak to rest for a few minutes, then slice thinly against the grain.__Divide the salad mixture among 4 bowls. Top each bowl with slices of steak.
e6e49d2888da963c7b742a88548a1172	https://www.foodnetwork.com/recipes/food-network-kitchen/25-minute-grilled-pork-chops-with-succotash-3362932	25Minute Grilled Pork Chops with Succotash	Food Network Kitchen	We used the summery flavors of succotash as inspiration to build a whole meal-on-the-grill. Simply-seasoned pork chops cook alongside corn and onions, which then get tossed with canned black-eyed peas and juicy summer tomatoes-no extra pan. You won't miss the butter and cream traditionally used in succotash; a dollop of cumin-spiced sour cream is even better.	Easy	25	10	-1	15	4 Servings	2 medium yellow tomatoes, cut into 1/2-inch thick wedges (about 1 pound)__Kosher salt and freshly ground black pepper__1/2 cup sour cream__Zest and juice of 1 lime__1/4 teaspoon cumin__1/4 cup extra-virgin olive oil, plus more for oiling the grill grates__4 bone-in pork chops, 1-inch thick (about 3 pounds)__4 ears yellow corn, shucked__1 large red onion, sliced into 1/2-inch rounds (about 8 ounces)__One 15-ounce can black-eyed peas, drained and rinsed__1/2 cup roughly-chopped fresh parsley	Prepare a grill or large grill pan for medium-high heat.__Put the tomatoes into a large mixing bowl. Sprinkle with salt and pepper and let sit at room temperature while you prepare the rest of the ingredients.__Put the sour cream, lime zest and juice, cumin and a pinch of salt and pepper in a small bowl and whisk to combine. Reserve.__Lightly oil the grill grates. Brush the pork all over with 2 tablespoons of the oil and sprinkle liberally with salt and pepper. Arrange the pork on one side of the grill (leave room for grilling the vegetables) and cook until lightly charred on both sides and an instant-read thermometer inserted into the deepest part of a chop registers 140 degrees F, about 5 minutes per side. Remove from the grill and let rest for 5 minutes before serving.__Meanwhile, brush the corn and onion liberally with the remaining 2 tablespoons oil, sprinkle with salt and pepper and arrange them on the grill. Cook the corn until lightly charred, 6 to 8 minutes, rotating the ears so that they cook evenly. Cook the onion until charred and tender, 6 to 8 minutes, flipping as needed. Transfer the vegetables to a cutting board and cool for 2 to 3 minutes. When cool enough to handle, cut the corn away from the cobs and quarter the onion rounds. Add the corn, onion, black-eyed peas and half of the parsley to the same large bowl with the tomatoes. Gently toss to combine. Season to taste with salt and pepper.__Divide the succotash among 4 large dinner plates and top with a dollop of the reserved sour cream mixture. Place 1 pork chop on each plate next to the succotash. Garnish the succotash with the reserved parsley and serve immediately.
7a7feebd682e12cabe0142a2d5942a99	https://www.foodnetwork.com/recipes/ree-drummond/3-ingredient-chocolate-cake-9409553	3 Ingredient Chocolate Cake	Ree Drummond		Easy	-1	-1	-1	-1	12 servings	Nonstick cooking spray, for the cake pan__4 cups crispy chocolate cookies__1 tablespoon baking powder__2 cups milk__2 cups powdered sugar__1 tablespoon milk__1/4 cup mixed sprinkles	For the cake: Spray an 8-inch square cake pan with cooking spray, then line with parchment, allowing the parchment to hang over the sides. Spray the parchment paper with cooking spray to prevent sticking. Preheat the oven to 350 degrees F.__Place the cookies and baking powder in a food processor and process until fine crumbs form. With the food processor running, slowly drizzle in the milk. Continue to process until you have a smooth batter, about 2 minutes.__Pour the batter into the prepared cake pan and bake until a toothpick inserted in the center comes out clean, 20 to 22 minutes.__For the icing: Meanwhile, combine the powdered sugar and milk in a large bowl. Whisk until smooth, then set aside.__Allow the cake to cool slightly in the pan before carefully removing it from the pan using the parchment overhang and placing it on a platter.__Allow to cool completely, about 30 minutes. Pour the icing over the top and spread it all over. Top with the sprinkles, then slice and serve.
9b09b8f3ac0c795f631c8867b8fe6ca1	https://www.foodnetwork.com/recipes/food-network-kitchen/25-minute-unstuffed-pork-chops-3362760	25Minute Unstuffed Pork Chops	Food Network Kitchen	When you are tight on time, try this crowd-pleasing variation on classic stuffed chops. You get all the flavor but with half the work when you use croutons as a breading stand-in and pile them on top of the meat once it's been seared.	Easy	25	5	-1	20	4 servings	2 1/2 cups store-bought seasoned croutons (not mini)__3 tablespoons unsalted butter, cut into small pieces__4 scallions, thinly sliced__6 dried apricots, roughly chopped__2 cups low-sodium chicken broth__Kosher salt and freshly ground black pepper__Four 11- to 12-ounce bone-in pork loin chops, about 1-inch thick (2 3/4 to 3 pounds total)__1 tablespoon olive oil__2 tablespoons sour cream__1 tablespoon Dijon mustard__4 side salads, for serving	Position an oven rack in the middle of the oven and preheat the broiler.__Put the croutons, butter, scallions, apricots, 1 cup of the chicken broth, 1/4 teaspoon salt and a few grinds of pepper in a large bowl and toss to combine. Set aside to let the croutons soak up the broth.__Pat the pork dry and season all over with 3/4 teaspoon of salt and few grinds of pepper. Heat the oil in a large non-stick skillet over medium high heat. Arrange the pork in the skillet in a single layer (it's okay if the chops are touching) and cook until nicely browned and almost cooked through, 4 minutes per side. Remove the skillet from the heat and transfer the pork chops to a baking sheet. Pack and pile 1/4 of the stuffing on top of each chop. Broil until the stuffing is golden brown, about 4 minutes.__Meanwhile, return the skillet to medium-high heat, add the remaining 1 cup of chicken broth and bring to a simmer until slightly reduced, about 2 to 3 minutes. Whisk in the sour cream and Dijon until smooth, about 1 minute. Season the sauce with a few grinds of pepper. Spoon the sauce onto 4 plates. Transfer a pork chop onto each pool of sauce. Serve with the side salads.
0d41103a86c0fcd3b02d0f7f7c3ce962	https://www.foodnetwork.com/recipes/5-ingredient-twice-baked-sweet-potatoes-with-feta-3416261	5Ingredient TwiceBaked Sweet Potatoes with Feta	Michelle Dudash	Behold a new flavor bomb that can be ready in 30 minutes. I love this dish as an entree, where you may want to stir in extra cheese for added protein, or as a side to roasted chicken. It also works as appetizer, especially if you use small sweet potatoes for a cute presentation.	Easy	45	15	5	25	2 servings	2 medium orange-fleshed sweet potatoes (about 8 ounces each)__2 scallions, white parts finely chopped, green parts thinly sliced__2 teaspoons virgin coconut oil__1/4 teaspoon smoked paprika, plus more for garnish__2 tablespoons crumbled feta cheese or blue cheese	Preheat the oven or toaster oven to 375 degrees F. Line a small sheet pan with parchment paper or foil and set aside.__Poke the sweet potatoes all over with a fork. Microwave the sweet potatoes until they feel soft when gently squeezed, 5 to 6 minutes. Allow to cool slightly. Cut in half lengthwise, creating oblong shapes. Select the nicest two halves for using as the base. Scoop them with a teaspoon, leaving a 1/4-inch border and placing the pulp in a mixing bowl. Place the bases on the lined sheet pan. Scoop out the other two halves completely and add the pulp to the mixing bowl, discarding the skins. Add the white scallions, coconut oil, paprika, 1/8 teaspoon salt and some freshly ground black pepper. Mash with a fork until smooth. Using a teaspoon, fill the two bases with the mashed sweet potatoes. Smooth with the back of the spoon. Sprinkle with feta and bake until the cheese begins to brown, about 17 minutes.__Sprinkle with the green scallions and additional smoked paprika.
